locus_tag	LB24H	X6H	X12H	X1D	X2D	X3D	X5D	X7D	X14D	X1M	X2M
B4U62_13785	4.225475262011285e-06	6.565568899215223e-07	8.007915185638287e-07	8.380153811333834e-07	8.895796226033652e-06	1.5654965346695704e-05	2.765255888323782e-05	3.446277967112939e-05	1.5219558432141091e-05	3.979413535469412e-06	8.804396933570175e-07
B4U62_13790	0.008116393631605453	0.022727533295283063	0.007851499759271076	0.01706036303164134	0.007653819855672328	0.004741914169374423	0.0025070667369395767	0.001780899008304723	0.0003721558557067802	0.001346117505415633	0.0003271637233013292
B4U62_13795	0.00011073716658399511	5.424376804987405e-05	3.267782602212979e-05	4.776145852170779e-05	5.191447231131047e-05	5.923620138948574e-05	7.964955723083406e-05	8.073235920727021e-05	7.059734023680726e-05	2.1594170508650202e-05	8.052038445604529e-06
B4U62_13800	0.0006136965681385536	0.0003414868882233284	0.000513726369325502	0.0009155552281972434	0.0019607752355376247	0.0015136644886627716	0.0021036146879771307	0.0023765266328726565	0.0014718811343856855	0.0007247414940236517	0.00019673424948062488
B4U62_13805	1.3502662294304855e-05	1.1757501641186338e-05	1.0666472356204051e-05	1.4061833383805753e-05	1.5965592144118522e-05	1.8095880083558786e-05	2.4528095483786445e-05	2.334577044717173e-05	4.7160740117743875e-05	1.6309772467279858e-05	3.2404599910910297e-06
B4U62_13810	1.616305272436772e-05	2.3483139393074678e-05	1.5331221661106587e-05	1.8445159599472683e-05	2.3021140258289783e-05	1.910056897069066e-05	2.2191235060709082e-05	2.1660306078430826e-05	2.3810598652389184e-05	1.3768313226567936e-05	2.351121523247457e-06
B4U62_13815	3.463749385833337e-06	3.359421288844196e-07	4.322407429785833e-07	3.7527630538618784e-07	8.317130173786666e-07	8.372124755513369e-07	2.4381519484176817e-06	1.2324709855910972e-06	4.7225571447057604e-06	1.6173165152109724e-06	0
B4U62_13820	1.5432266561134e-05	2.8203608654882975e-06	2.6704184320825093e-06	4.004278315747636e-06	0.00019595348149712585	0.0005695947295849617	0.0006425357771384599	0.00040054957181876973	0.0002450325840247355	4.3413514849507265e-05	5.632082746465371e-06
B4U62_13825	0.00014696194136787228	0.00025712640849647877	0.00011438402723227866	0.00013154645072512925	0.00010841923477944994	9.658110277921811e-05	0.000137358977086683	0.00010451732184505847	0.00014383487217611938	6.24937284766466e-05	1.2281334936318243e-05
B4U62_13830	0.00013613300496242184	0.00020435126300627816	9.460472568057886e-05	0.00010686544672791379	8.645831545276741e-05	6.696732529010731e-05	8.899070022587373e-05	7.416489239961754e-05	8.525578161622549e-05	4.4691896706978496e-05	1.740440608118248e-05
B4U62_13835	0.00011319854053452514	0.0001406221095482652	6.730937559051485e-05	7.510208699769568e-05	5.7378514085577844e-05	5.2758998581092095e-05	6.713822942850668e-05	5.5881819007083e-05	3.9017918655456755e-05	3.6160750003790104e-05	7.818021982991052e-06
B4U62_13840	0.00011429238487408256	0.00012363182209883442	6.809411060473852e-05	7.27634420964494e-05	5.658493852181743e-05	4.795791506424766e-05	6.081569540844422e-05	5.458100023397176e-05	4.030953183433827e-05	2.954991753815293e-05	7.908317850923261e-06
B4U62_13845	8.866205216321597e-05	0.00010843849272381675	5.297909218505124e-05	6.375828363674598e-05	5.272460324910474e-05	4.253816062541019e-05	4.8133434196113445e-05	4.555144733339566e-05	2.973698224758379e-05	1.5788002712634847e-05	6.27994033857099e-06
B4U62_13850	0.0001562169090790951	0.00013262062739956417	6.710037879117413e-05	6.295515994235977e-05	6.478334045507317e-05	5.0057069157265545e-05	5.980945310513434e-05	5.4973944800716995e-05	3.504285685649128e-05	3.3417719892390066e-05	7.804110911846946e-06
B4U62_13855	3.384400197157977e-05	0.00012190490352324924	5.8208576899938115e-05	5.304757242158803e-05	5.326725282909708e-05	4.6046187878092694e-05	5.344626100195307e-05	5.334022513210682e-05	2.466300312876276e-05	2.5855846043054905e-05	4.64749808162366e-06
B4U62_13860	1.528586713977616e-05	0.0001218932971059722	4.937068172377705e-05	5.824085798388414e-05	5.179094715465143e-05	4.155548822973882e-05	4.8743753312540274e-05	4.694318357807109e-05	2.4147591324826853e-05	2.5392319409015625e-05	5.164313172451056e-06
B4U62_13865	5.451379989166539e-05	0.0005642215926285446	0.0003039322461981153	0.0005549370950842496	0.0003929814914483981	0.00041301325443808963	0.00030990467531589826	0.00034908425200444134	0.00011427902642174886	0.0003415685815410812	8.294865876989086e-05
B4U62_13870	2.7510203834903426e-05	8.09571605660547e-05	6.155317327428271e-05	6.468645878702482e-05	6.521556222195094e-05	9.081278007849236e-05	8.075141860146333e-05	0.00011390598663703778	0.0002824179494665234	0.00011282574802060556	1.930652696437177e-05
B4U62_13875	2.5319611699139596e-05	2.091303719092659e-06	2.6971400244163615e-06	2.258635081022845e-06	0.00010788510730565674	0.00011055874604552293	0.0002519282652782801	0.000251682401106548	0.0004835164732399252	9.580752329880059e-05	2.2812946616370608e-05
B4U62_13880	9.001425451379163e-06	1.709796656756158e-05	6.79988587499552e-06	8.625921768372584e-06	1.3452595584223019e-05	2.787536024643936e-05	2.0883425059880292e-05	2.470052696162318e-05	5.818461553883914e-05	3.366664486374613e-05	1.0103993323046914e-05
B4U62_13885	8.779481105479128e-06	3.1215518231236534e-06	2.360914592122507e-06	2.9508432732461286e-06	9.434874084236953e-06	1.835153262361184e-05	2.2757399618049188e-05	2.462830103884222e-05	3.019742496388194e-05	1.222260032242438e-05	2.180417764085501e-06
B4U62_13890	5.7253459872248906e-05	5.1519964666093e-05	5.278102729910423e-05	6.085730918904081e-05	8.043888843659354e-05	0.00011082271356247868	9.650527239880779e-05	9.746704636091957e-05	0.00011504619500650458	2.979918728164652e-05	4.8867142938866404e-06
B4U62_13895	1.4853201610729472e-05	7.515659435178313e-06	7.892112001621526e-06	9.874971393556275e-06	2.874396495147119e-05	3.422200974389673e-05	5.7244038814646676e-05	4.5960956036495074e-05	0.00018285258667220258	1.306008226800536e-05	1.4821270385435186e-06
B4U62_13900	4.61842359339241e-06	4.995574504996435e-06	4.301977366333816e-06	5.703733640649526e-06	2.1716715563325502e-05	4.035571821474211e-05	4.916517465679533e-05	8.274302555281533e-05	5.0049307042221477e-05	8.173953531936762e-06	1.5519852556468423e-06
B4U62_13905	3.903407676324641e-06	1.3490881580309915e-05	6.965310659330196e-06	1.1883778425266552e-05	3.958439329917292e-05	7.45125179126355e-05	9.032902137663116e-05	9.556186933205251e-05	9.13252218244332e-06	9.115200285816954e-06	2.269636455031108e-06
B4U62_13910	6.822191997704964e-07	6.212038266180559e-07	1.9569580890898586e-07	4.7009586690739876e-07	1.5815342915077389e-06	5.116300467414432e-06	5.463360736149104e-06	3.4949498843894834e-06	3.0236270167410843e-06	3.9088693158500326e-07	0
B4U62_13915	0.00012064564354974523	7.909037548593207e-06	7.632136547450446e-06	4.725216659570268e-06	1.1287034183566922e-05	1.5495984594471617e-05	1.6616097188314174e-05	1.581768913332829e-05	1.207790239563194e-05	5.464647230760476e-06	2.610660912177366e-06
B4U62_13920	9.716657476530619e-05	5.7557415121403276e-06	5.383196700456153e-06	4.432267947834892e-06	7.036004502925296e-06	9.286417160180383e-06	9.012488264661705e-06	1.4508867846772174e-05	7.739357697150138e-06	5.526641238270268e-06	3.042845251465137e-06
B4U62_13925	7.674548513445771e-05	4.652973405816545e-06	3.201689934871502e-06	2.085461475768529e-06	6.585243407666862e-06	7.624821684241978e-06	8.092255124178975e-06	9.238783613044975e-06	3.3831659371517947e-06	4.113175334980988e-06	2.4863437258832063e-06
B4U62_13930	1.2675035450123302e-05	2.4156140626009874e-05	1.4902122713520596e-05	3.5493113713191783e-05	2.7243493825073678e-05	1.1103849376128181e-05	8.229670777231088e-06	5.57213707982848e-06	1.8766995953257169e-06	3.957961171396815e-06	2.681810999930631e-06
B4U62_13935	3.834524011448321e-06	2.6823023162942487e-06	1.48987598495825e-06	2.562599565735374e-06	4.7402349342588675e-05	0.00010429818493153254	0.00011838149853802067	9.468243598205575e-05	2.4573725289382623e-05	9.522444172764602e-06	6.529496137646235e-06
B4U62_13940	4.56851893974669e-06	1.1087910056889452e-05	2.5711098298148667e-06	4.6988564732234295e-06	1.0563292038588869e-05	2.230660294601675e-05	1.4502091727561196e-05	2.4892222846795197e-05	1.8517434836857476e-05	1.6365261964587155e-05	7.884442825783901e-06
B4U62_13945	0.0009710552555746322	0.0003568892641906696	0.0003861295749561959	0.0005649002919248854	0.0005680636873719281	0.0006888545081001285	0.00045559146989200306	0.0004438597832249715	0.0005133348928447607	0.00040562365888191065	0.00012183084256827724
B4U62_13950	2.493124994694852e-05	4.0042611488160644e-05	1.9440347809543594e-05	3.841035593619383e-05	4.0893602867680497e-05	3.997221469300743e-05	3.3417451034817095e-05	4.01192461641376e-05	1.1260197571954308e-05	1.7961771571590174e-05	6.129853714127153e-06
B4U62_13955	6.48606629663367e-05	0.00014482557791831833	9.2843315205984e-05	0.00014519266255099631	0.0001117367354589903	0.00011742842788201031	8.837048932665134e-05	0.000100256273848737	3.6271100073569445e-05	4.3516731855394044e-05	1.6412049594097554e-05
B4U62_13960	9.256340135743736e-05	0.0001661887805066496	9.15460938204549e-05	0.00017731189691172483	0.00013311588390114897	0.00013114754076662535	9.397261066672446e-05	8.245132054725675e-05	1.2884077532676564e-05	4.4678507419758624e-05	1.0099966223276872e-05
B4U62_13965	3.435349211227644e-05	0.0003729966382464131	0.00016946286659077302	0.00029059308774679704	0.00021682548775425398	0.00023412516678250988	9.481537050732226e-05	0.00011167290034651042	9.864305310968223e-06	5.199426222807431e-05	7.048065272544966e-06
B4U62_13970	7.950723349584263e-05	0.0005962363892589844	0.0006189980745671776	0.0004888052060218706	0.0004779651980827214	0.0004876769965207384	0.00017369301501680496	0.0002455556699091444	1.927135896950094e-05	8.22892140454636e-05	1.269071276752892e-05
B4U62_13975	3.0783244439990527e-05	1.8857973308048146e-06	3.7110464094198186e-06	2.0390240744862356e-06	8.723542322205379e-06	1.861978623088533e-05	1.6911267966379573e-05	1.9168259573623365e-05	5.2562234008016384e-05	2.2022020315501062e-05	4.908935048538645e-06
B4U62_13980	1.5931245533475608e-05	2.9105833644894977e-06	2.044994662589393e-06	2.746363600788131e-06	5.9541214166101094e-06	1.2491729142268788e-05	1.0217667758449175e-05	9.40329714932466e-06	2.116278267069424e-05	1.493425483972688e-05	2.592145586559096e-06
B4U62_13985	8.537689502909239e-06	2.167959663365028e-06	1.9351962914436533e-06	1.3671691878738654e-06	2.642901475403727e-06	4.970028330937011e-06	4.989122223956941e-06	5.25385562202199e-06	2.0947763263233474e-05	9.120652513324252e-06	2.3166938743408463e-06
B4U62_13990	3.909190481741804e-06	3.316301045600157e-07	2.312768650742559e-07	4.4004234967173324e-07	6.15901966506595e-07	1.3436748702300584e-06	1.6662449165967943e-06	1.6521581271659309e-06	1.6214112863489816e-05	6.506295529879034e-06	0
B4U62_13995	2.2396403801645777e-06	3.257081384071587e-07	2.2714692105507273e-07	3.601537088087104e-07	5.354152549375153e-07	1.4296540657953736e-06	1.863105792906224e-06	2.204709725840283e-06	6.514598918366446e-06	2.7248058131489253e-06	0
B4U62_14000	6.912817423982247e-06	1.0452135229881479e-06	1.8403554400937519e-06	1.846499232954955e-06	3.092096384982036e-06	7.282815429698351e-06	7.428864427197546e-06	1.1683660763193601e-05	3.534411523376525e-05	1.4811740866324931e-05	1.8811301758952856e-06
B4U62_14005	2.362697543909885e-06	5.069895864482832e-07	1.3978272064927544e-07	6.20572544408853e-07	1.2098074342093848e-06	2.479046225183196e-06	2.517677758594058e-06	3.4099868783265295e-06	8.017967899527938e-06	6.51933069145631e-06	0
B4U62_14010	4.1775675484935086e-06	1.1340718601534225e-06	5.196562242398829e-07	8.778046871690015e-07	1.953017302984515e-06	3.190937731548063e-06	2.789665226297095e-06	4.4580398402238564e-06	2.061452405228248e-05	7.434503634647815e-06	6.312478889548047e-07
B4U62_14015	1.8173381050153936e-06	3.9196967945847155e-07	4.373717219169298e-07	2.08042944687209e-07	6.309024442008824e-07	9.528926371975318e-07	1.2119060205074166e-06	1.2932901523426488e-06	7.201110297538465e-06	2.3335493304476685e-06	1.1636183626387516e-07
B4U62_14020	1.1166390821309336e-06	8.122544430773535e-08	8.957906745833869e-08	9.073582031637887e-08	1.809854382887378e-07	2.762929656970861e-07	3.673729732491142e-07	3.864279957654328e-07	5.709194670242898e-07	8.689807045734503e-07	0
B4U62_14025	6.006164759946701e-07	3.109032230250163e-07	5.698502913539636e-07	7.320730957344179e-07	3.8939291268183113e-07	1.7833455058630096e-06	3.003943190036139e-07	9.617008448172946e-07	1.3151447702811759e-06	7.839047210921262e-07	0
B4U62_14030	7.82614683391916e-07	5.020088738752538e-07	3.450469654069862e-07	6.698356888187734e-07	1.0877167757111915e-06	1.4157016365913968e-06	1.7814406052457084e-06	1.8039215154004067e-06	2.7375709693283403e-06	3.375345098769774e-07	1.2419046133361643e-07
B4U62_14035	1.4414795423872088e-06	2.487225784200122e-07	2.84925145676981e-07	2.3148660112864323e-07	1.2217923600768317e-06	1.9616800564493115e-06	3.8730017391929275e-06	3.141556093069831e-06	7.2338238947100226e-06	5.01699021498961e-07	1.8459218570951156e-07
B4U62_14040	4.282327308037662e-06	1.0883796552427019e-06	7.904606815754817e-07	9.342471284782264e-07	1.5715362008554458e-06	2.4724634175437903e-06	2.641803254389915e-06	3.3300785826759477e-06	4.887782818819593e-06	2.474129425959564e-06	2.304492608479392e-07
B4U62_14045	1.1685080244336915e-06	0	0	2.8009753228099515e-07	7.266054991092375e-07	8.03283889811447e-07	2.873336964382391e-07	6.132585097385653e-07	2.68402503183664e-06	0	0
B4U62_14050	1.0570849977506161e-06	3.844671030566131e-07	1.6960303438778752e-07	3.435863062646876e-07	1.2564411315867047e-06	1.81542915751132e-06	2.819701341047254e-06	3.109457272592517e-06	2.8214149319601032e-06	3.0517825107267987e-07	2.707352057072825e-07
B4U62_14055	0.0003466357888457236	0.0008586317944689512	0.0056479951827159355	0.003934626446191192	0.005726502509086704	0.001318606711405721	0.0010016548435735828	0.000904943520950087	0.00034590107442111545	0.0008167660070003084	0.00010626356824010846
B4U62_14060	0.0009860197389834249	0.0005973502586684463	0.0013353614375844248	0.0018160855327433356	0.003704382705774155	0.0022616733568737784	0.0008604068507409315	0.0013678366835270567	0.0034847266759032505	0.0016019775731242448	0.0003812126364233196
B4U62_14065	1.8764554536514007e-05	1.2324091723514107e-05	1.0334312040500233e-05	1.4063515634779028e-05	1.8024495894808732e-05	2.222056922221664e-05	3.179308522211221e-05	3.1354913129673815e-05	3.8979557811022085e-05	4.045795825398721e-05	2.0853928007182572e-05
B4U62_14070	5.479978618183209e-06	7.40943025162639e-07	9.943140941727075e-07	1.0760063659788127e-06	3.4853584047324446e-06	5.617826946732733e-06	7.838076761876728e-06	7.0675745169442226e-06	5.728755080248001e-06	1.2467274399347853e-05	4.869755306083889e-06
B4U62_14075	9.728339222874799e-07	0	4.397203427828185e-07	0	0	0	1.927561237325152e-07	2.2038977693729679e-07	1.4104347099196242e-06	5.275501435142866e-07	0
B4U62_14080	1.1685616505440911e-06	3.4570418433368007e-07	6.098739250245808e-07	3.5299962972399403e-07	7.627833768972844e-07	1.434173520165645e-06	2.1727150744370963e-06	1.8671650067286199e-06	2.7763891889537468e-06	3.135392990472737e-07	2.7815260860337267e-07
B4U62_14085	3.617999248253603e-06	7.599856562833713e-07	6.8144076316522e-07	9.970138351430667e-07	1.793901481065189e-06	3.3278500957622207e-06	3.7262115858124532e-06	3.59286029396194e-06	4.928586401617127e-06	1.3139736277353745e-06	0
B4U62_14090	8.736239650831581e-07	8.342613374002826e-07	2.198988213127051e-07	1.6835389172992233e-07	7.079871139669638e-07	6.751596040331363e-07	5.029872388562252e-07	8.159885956025527e-07	1.402751271382183e-06	2.790760459590783e-07	3.3562215583547467e-07
B4U62_14095	9.501504643122456e-07	1.3718485268156421e-05	2.60186473208538e-06	5.194944405846855e-06	2.5662581937774832e-06	3.825740949960596e-06	2.9506420398068238e-06	3.1838463908926773e-06	1.8425128253965704e-06	1.4603522681160517e-06	3.0765364284918553e-07
B4U62_14100	2.8708413626347644e-06	5.787583074773374e-06	2.705971340201951e-06	3.8010068345042295e-06	2.0592894420673687e-06	3.753050662162828e-06	1.755618920238558e-06	2.770019911953174e-06	2.3410145771692117e-06	1.0678435965816022e-06	0
B4U62_14105	4.573925471036332e-06	2.016885010905868e-06	2.650047412309181e-06	2.611576124387263e-06	3.1214582837774234e-06	3.908285079274935e-06	3.643243920223316e-06	4.882481212149332e-06	7.332361559942471e-06	2.9185375769891524e-06	6.508057829501988e-07
B4U62_14110	4.909063457046213e-06	1.3438581233726515e-06	2.4840532824346056e-06	2.0480815242719457e-06	2.546123317597601e-06	2.520424840329609e-06	1.9111735378212468e-06	2.778106448349834e-06	2.1548053079085246e-06	1.4899118086463676e-06	1.257284237030728e-07
B4U62_14115	3.394309625804743e-06	0.00012018929122030041	2.1239279077002787e-05	0.00013605544902889525	5.350479081437378e-05	2.2776141035749794e-05	1.0913408286736787e-05	7.865936840408752e-06	4.168186703976035e-06	5.943349681279863e-06	5.588570760012715e-07
B4U62_14120	2.1605024633833985e-06	1.550471969214184e-06	1.039234279336935e-06	1.2127528809035764e-06	1.5438770563062352e-06	2.532234059795679e-06	2.017349845477981e-06	2.3756522089967615e-06	2.925443486831264e-06	2.1191045270830323e-06	5.308533445240833e-07
B4U62_14125	1.9135100252824277e-06	1.302832553628635e-06	6.05798671857346e-07	7.262277525567414e-07	1.2238062970000363e-06	2.3609260953352764e-06	2.483102942213826e-06	2.4161202474961973e-06	1.751831129100521e-06	5.399891620830301e-07	3.1788869554671215e-07
B4U62_14130	1.925286469386012e-06	3.6310425800205472e-06	2.3126032842651884e-06	3.191296421034857e-06	1.447604207794026e-06	1.8390750529212288e-06	1.6440668881930168e-06	2.287493240303522e-06	2.0721891365054773e-06	1.149726924268455e-06	0
B4U62_14135	5.395538009352112e-06	8.506334655127562e-06	7.0518973555052755e-06	8.697028377324902e-06	3.3599289902112874e-06	3.923360112898612e-06	3.744915843578383e-06	4.760419181845614e-06	3.7500113925347797e-06	1.8509289007414468e-06	8.46047517835258e-07
B4U62_14140	5.967415309882528e-06	6.489787191333355e-05	3.323672367438098e-05	5.45304718329761e-05	1.1419021137086007e-05	9.545643634656286e-06	7.242790403594129e-06	7.767807968852727e-06	2.372474228148903e-06	5.073633652900778e-06	0
B4U62_14145	6.954506564148804e-07	2.656463732248266e-07	2.57529367030424e-07	4.020556756444852e-07	3.9000371234381606e-07	4.180264507427392e-07	6.086937516652191e-07	4.512563766339776e-07	7.894760826388982e-07	7.593902980481722e-07	0
B4U62_14150	3.0748095025743335e-05	0.00019667352646038006	0.0002597798735586493	0.00033291850562663065	0.00019947773287799528	0.00016266412394070004	0.00012539703656040026	0.00010200140910805128	3.208550921040738e-05	5.9370414850611114e-05	2.3580163077731055e-05
B4U62_14155	2.4408834288170467e-05	1.9056195542806047e-05	7.337174748515156e-05	5.900721346719638e-05	6.418992777739944e-05	6.03827524128766e-05	6.761919656179914e-05	6.302416594704758e-05	6.921760158742428e-05	4.488726126435779e-05	1.6479534260443326e-05
B4U62_14160	1.3422115461669034e-06	3.7908994077610295e-06	3.4191017481237697e-06	4.416052083069514e-06	4.6784860917327926e-06	6.665037116737367e-06	9.363300907938976e-06	1.1895496764751292e-05	9.042279868387543e-06	2.9877591014108523e-06	1.4199398900731667e-06
B4U62_14165	1.2795750073457799e-06	2.0189124365086837e-07	2.5440455158168166e-07	2.0370820899320603e-07	1.303245184081953e-06	3.4487655002571454e-06	3.172164008678161e-06	4.770606592191624e-06	1.9893015710452604e-06	7.403715602965787e-07	0
B4U62_14170	1.5653697701881981e-06	3.5172690531510164e-07	6.204989062967836e-07	5.621911552135962e-07	8.262099550698232e-07	1.0753413128115825e-06	8.781168767779287e-07	1.4339575452619718e-06	2.843214212597788e-06	2.498846306692674e-06	2.8299847286475557e-07
B4U62_14175	5.846709058355194e-06	1.4123627240664397e-06	1.3074870369471363e-06	1.4421820105713694e-06	2.501763315106269e-06	3.895943103508815e-06	3.077696885036825e-06	4.875145801122933e-06	6.161553538635754e-06	6.6065603831774275e-06	1.7969150821279881e-06
B4U62_14180	8.716314893733151e-06	6.729708121695603e-07	5.924653039600043e-07	7.076704453785166e-07	6.287586414430482e-07	1.824018298101992e-06	1.7283636963822004e-06	3.2664084834496243e-06	1.7351945345138223e-05	3.824354821777176e-06	5.699688541205958e-07
B4U62_14185	6.524196470492103e-06	3.4700057502492886e-07	5.093036978976045e-07	5.798474711820222e-07	9.905182216344057e-07	2.1554784376607157e-06	2.4782531317798132e-06	3.2580710392973063e-06	2.1281023133330373e-05	3.7018578014828937e-06	8.88349893727022e-07
B4U62_14190	2.0328557649050328e-06	2.174213393163197e-06	7.827832356359426e-07	9.929160710541659e-07	8.771842585166997e-07	8.378903803898405e-07	1.6051372985038235e-06	1.3979799537557863e-06	1.5302319777271232e-06	1.2399160448909395e-06	0
B4U62_14195	3.0729215050890064e-07	5.302225508953746e-07	4.4372886903781715e-07	3.752299105727943e-07	4.735629302623376e-07	5.728846345942087e-07	1.0656217489863217e-06	7.975694098647009e-07	2.338034056727459e-06	4.304485815677788e-07	0
B4U62_14200	3.367302650909946e-07	1.5938782393489596e-07	3.702908149750037e-07	4.068785205766042e-07	2.2285926419646556e-07	2.388722575672787e-07	6.956500019031052e-07	3.610051013071804e-07	7.03856812994264e-07	1.9483462113067853e-07	0
B4U62_14205	1.5153177137671708e-06	2.1477791877751935e-07	0	4.3342172126214126e-07	7.000957285319648e-07	9.656538071868715e-07	7.399569106577905e-07	1.9333765317899197e-06	2.363205435270795e-06	0	0
B4U62_14210	1.3728376594163867e-06	6.554910508145061e-07	6.60791043069302e-07	1.3386479464857942e-06	1.7597199043045611e-06	4.330981942810161e-06	5.149616897204812e-06	4.63211740378566e-06	2.9610479567027794e-06	5.945030865052209e-07	5.274062448843171e-07
B4U62_14215	1.4681736079869692e-05	0.00020913246315982384	0.00016775479619253632	0.00037651332728172004	0.0001868541706237161	7.127027605842765e-05	4.14157991288724e-05	3.517485602480222e-05	8.31492967358452e-06	2.841889115371258e-05	3.470964175734396e-06
B4U62_14225	2.3351648178749776e-05	5.043927148964484e-06	3.761011922936147e-05	1.5818682150869076e-05	1.560799923673569e-05	1.9979862794956973e-05	1.8164626306676627e-05	2.1512012193566757e-05	1.8892808216630958e-05	1.1650167010253433e-05	2.9493500063083816e-06
B4U62_14230	1.2220635812145912e-06	5.74601871918294e-06	2.0587651573084045e-06	5.213376034363041e-06	8.474860301110973e-06	1.3266853560957754e-05	1.2224138761765543e-05	1.2718910595040308e-05	2.299770602364461e-06	3.42368351582233e-06	4.6948301567736947e-07
B4U62_14235	1.9012320103428376e-06	3.8170115267490996e-06	1.8302485725300811e-06	2.3173536843391712e-06	1.0601046437892317e-05	2.2330136332600233e-05	3.0649654051167166e-05	3.9777976430236716e-05	2.4329587559546342e-05	3.373395598473619e-06	8.764808817861676e-07
B4U62_14240	1.1011302059902289e-06	5.608090101413002e-06	4.875385826028353e-06	5.726438437744786e-06	8.233411705036091e-06	9.535944718850814e-06	1.1014458363465847e-05	1.1431828208060727e-05	7.881860419751989e-06	4.024044234939588e-06	5.640316785568392e-07
B4U62_14245	4.475202945618169e-06	8.388373157598825e-07	2.312768650742559e-07	3.371528701533737e-07	2.073344611039473e-06	4.926807857510198e-06	7.081540895536372e-06	9.976868254307517e-06	1.8084559736775084e-06	1.1097390948097426e-06	0
B4U62_14250	1.4050118068370586e-05	6.681292955352483e-06	4.599798754670097e-06	5.7888303994472065e-06	1.349708671439609e-05	2.8013920230589068e-05	2.4769924498494265e-05	3.256837388771254e-05	2.157993438665909e-05	1.7072204112878328e-05	4.0902441150021196e-06
B4U62_14255	1.971353662086896e-05	4.981201958770426e-06	4.053438562055905e-06	3.838565257633777e-06	1.196956043370705e-05	2.240302050610126e-05	1.5109903621013197e-05	2.0391907674863448e-05	3.721326264541952e-05	1.730166429222459e-05	4.783197052334209e-06
B4U62_14260	3.7590307032080216e-06	3.7344122765648327e-06	2.8639889643048237e-06	2.388072926085382e-06	4.458839934763148e-06	6.6375812254858096e-06	6.2210601475776875e-06	8.20761927904415e-06	4.71601665549522e-06	3.6275866748470176e-06	1.750443140348808e-07
B4U62_14265	1.302687199596686e-05	6.2499578329400226e-06	5.482856715122438e-06	5.077630141842687e-06	9.615883227078048e-06	1.3985581418178618e-05	1.2292215231358312e-05	1.6702158899474562e-05	2.0823969647641267e-05	8.869321987213777e-06	2.5006330576411563e-06
B4U62_14270	3.0498830820248843e-05	1.4572543422307128e-05	1.1877177430864917e-05	1.0667800638056819e-05	1.879134830232315e-05	2.9530667516441207e-05	2.4635341508823577e-05	2.7072395825071827e-05	1.3368962171003075e-05	1.2206842929620999e-05	3.2750226496848688e-06
B4U62_14275	1.842904084249709e-05	3.502013904153772e-05	5.5591338137113406e-05	3.776995181009671e-05	4.514813673426774e-05	3.4698803910750474e-05	3.693305238675286e-05	4.852101329051544e-05	4.313155960510853e-05	3.421587326622921e-05	1.2995289873949614e-05
B4U62_14280	2.5129046781217646e-05	4.044173654264238e-05	2.5280452295538155e-05	5.160119251339274e-05	4.682256675514562e-05	4.888075091334806e-05	3.466437084954907e-05	4.9322954858722e-05	1.0009064508403834e-05	2.4469659822166342e-05	1.3025939142520246e-05
B4U62_14285	7.570004814450231e-06	2.5093081917053764e-06	2.0945457549349446e-06	2.9998231892384463e-06	5.005307123978868e-06	9.388956139037557e-06	8.088760508765464e-06	1.4346508071795266e-05	1.9494066992363707e-05	1.1162090317448423e-05	3.1000214393963626e-06
B4U62_14290	1.0431759846223208e-05	1.5938782393489594e-06	1.0042284930855846e-06	1.8648598859760994e-06	3.1080682844059665e-06	7.4050399845856585e-06	5.727716900801491e-06	7.238064253098579e-06	4.80023078195423e-05	8.118109213778272e-06	2.6717290036902895e-06
B4U62_14300	8.570959441221225e-06	4.929636689405642e-07	3.802986748391932e-07	5.011731853631226e-07	6.945927631621823e-07	1.3315696912189743e-06	2.143354059917678e-06	2.6685032450786243e-06	8.064736098832126e-06	2.6680056226903746e-06	0
B4U62_14305	5.732862936137008e-06	6.374073246247619e-07	4.0440988418668205e-07	2.078142981439644e-07	6.130857720815637e-07	1.1919696429460172e-06	1.2153593344406186e-06	1.4045564723554435e-06	7.486618815761723e-06	2.596157570928769e-06	1.9650135898109213e-06
B4U62_14315	1.3246118088465625e-06	7.930285109043864e-07	1.580152494296158e-07	4.428439325939258e-07	4.2080258581195987e-07	6.885290484098117e-07	6.480367975325998e-07	1.1076802487313487e-06	3.524807144236914e-06	1.7995725771158407e-06	7.567133078774982e-07
B4U62_14320	1.153286080820379e-05	0.0001075182139927288	4.971452541812148e-05	0.00010899979371155605	9.039286510945086e-05	8.586771245010428e-05	7.386779727240522e-05	6.945710747252171e-05	1.6005874709559555e-05	1.7602715668110123e-05	1.1669620935658737e-05
B4U62_14325	2.7424374941643444e-06	1.90420027457285e-05	3.6000644091747374e-06	1.506937480479613e-05	1.7058987668997276e-05	3.265172188585774e-05	4.06495859602625e-05	3.791915847126555e-05	3.7533991906514456e-06	5.336468365472452e-06	2.2986951427976853e-06
B4U62_14330	5.8726944319478844e-06	6.839870906550336e-06	2.8267172397964625e-06	7.171060513168973e-06	3.1449840379755554e-05	7.841645388694728e-05	9.609836133566938e-05	0.00010402963669335262	2.0721891365054776e-05	9.5810577022371e-06	4.5122534284547085e-06
B4U62_14335	3.487611116063769e-05	7.950450735400682e-05	5.7547125839064805e-05	9.25814590583861e-05	0.00027889969631272437	0.0007588882205489829	0.0008568958229690972	0.0008522152831639029	0.00021967421092023863	6.677023742008243e-05	1.9979389512088266e-05
